ANDHRA PRADESH,PRAKASAM,Kurichedu,
TAMIL NADU,CUDDALORE,Kurinjipadi,
MAHARASHTRA,GADCHIROLI,Kurkheda,
MAHARASHTRA,MUMBAI SUBURBAN,Kurla,
ANDHRA PRADESH,KURNOOL,Kurnool Rural,
ANDHRA PRADESH,KURNOOL,Kurnool Urban,
BIHAR,ARARIA,Kursakatta,
BIHAR,KATIHAR,Kursela,
WEST BENGAL,DARJEELING,Kurseong,
BIHAR,ARWAL,Kurtha,
JHARKHAND,LOHARDAGA,Kuru,
CHHATTISGARH,DHAMTARI,Kurud,
KARNATAKA,BALLARI,KURUGODU,
ANDHRA PRADESH,Parvathipuram Manyam,Kurupam,
MADHYA PRADESH,VIDISHA,Kurwai,
KARNATAKA,KODAGU,KUSHALANAGAR,
RAJASTHAN,BANSWARA,Kushalgarh,
BIHAR,DARBHANGA,Kusheshwar Asthan,
BIHAR,DARBHANGA,Kusheshwar Asthan Purbi,
WEST BENGAL,DINAJPUR DAKSHIN,Kushmundi,
KARNATAKA,KOPPAL,Kushtagi,
MADHYA PRADESH,SIDHI,Kusmi,
TELANGANA,KHAMMAM,Kusumanchi,
TAMIL NADU,Mayiladuthurai,Kuthalam,
GUJARAT,PORBANDAR,Kutiyana,
ODISHA,SUNDARGARH,Kutra,
CHHATTISGARH,BIJAPUR,KUTRU,
KERALA,ALAPPUZHA,Kuttanad,
BIHAR,AURANGABAD,Kutumba,
RAJASTHAN,RAJSAMAND,Kuwaria,
ANDHRA PRADESH,Tirupati,K.V.B.Puram,
TAMIL NADU,VELLORE,K V Kuppam,
WEST BENGAL,BIRBHUM,Labpur,
RAJASTHAN,ALWAR,Lachhmangarh,
RAJASTHAN,SIKAR,Lachhmangarh,
ARUNACHAL PRADESH,EAST KAMENG,Lada Circle,
BIHAR,MADHUBANI,Ladania,
HIMACHAL PRADESH,MANDI,Lad Bharol,
RAJASTHAN,NAGAUR,Ladnu,
RAJASTHAN,KOTA,Ladpura,
HARYANA,KURUKSHETRA,Ladwa,
HIMACHAL PRADESH,KANGRA,Lagru,
MADHYA PRADESH,BHIND,Lahar,
ASSAM,MARIGAON,Laharighat,
UTTAR PRADESH,SITAPUR,Laharpur,
BIHAR,SARAN,Lahladpur,
HIMACHAL PRADESH,LAHUL AND SPITI,Lahul,
ODISHA,SUNDARGARH,Lahunipara,
ODISHA,JHARSUGUDA,Laikera,
CHHATTISGARH,RAIGARH,Lailunga,
ARUNACHAL PRADESH,TIRAP,Laju SDO,
MAHARASHTRA,BHANDARA,Lakhandur,
MAHARASHTRA,BHANDARA,Lakhani,
GUJARAT,BANAS KANTHA,Lakhani,
HARYANA,ROHTAK,Lakhan Majra ST,
CHHATTISGARH,SURGUJA,Lakhanpur,
ODISHA,JHARSUGUDA,Lakhanpur,
UTTAR PRADESH,KHERI,Lakhimpur,
ASSAM,GOALPARA,Lakhipur,
ASSAM,CACHAR,Lakhipur,
BIHAR,LAKHISARAI,Lakhisarai,
MADHYA PRADESH,SEONI,Lakhnadon,
BIHAR,MADHUBANI,Lakhnaur,
GUJARAT,KACHCHH,Lakhpat,
GUJARAT,SURENDRANAGAR,Lakhtar,
ANDHRA PRADESH,VIZIANAGARAM,Lakkavarapukota,
ANDHRA PRADESH,Annamayya,Lakkireddipalle,
BIHAR,SIWAN,Lakri Nabiganj,
UTTARAKHAND,HARIDWAR,Laksar,
ANDHRA PRADESH,SRIKAKULAM,Lakshminarsupeta,
BIHAR,JAMUI,Lakshmipur,
ODISHA,KORAPUT,Lakshmipur,
ASSAM,HAILAKANDI,Lala,
CHHATTISGARH,RAJNANDGAON,Lalbahadur Nagar,
MADHYA PRADESH,BALAGHAT,Lalbarra,
UTTARAKHAND,HARIDWAR,Laldhang,
UTTAR PRADESH,MIRZAPUR,Lalganj,
UTTAR PRADESH,RAE BARELI,Lalganj,
UTTAR PRADESH,AZAMGARH,Lalganj,
BIHAR,VAISHALI,Lalganj,
UTTAR PRADESH,PRATAPGARH,Lalganj,
WEST BENGAL,MURSHIDABAD,Lalgola,
TAMIL NADU,TIRUCHIRAPPALLI,Lalgudi,
UTTAR PRADESH,LALITPUR,Lalitpur,
UTTARAKHAND,NAINITAL,Lalkuan,
JAMMU AND KASHMIR,KUPWARA,Lalpora,
GUJARAT,JAMNAGAR,Lalpur,
CHHATTISGARH,MUNGELI,Lalpur Thana,
RAJASTHAN,DAUSA,Lalsot,
UTTAR PRADESH,SULTANPUR,Lambhua,
HIMACHAL PRADESH,HAMIRPUR,Lambloo,
UTTARAKHAND,ALMORA,Lamgada,
MANIPUR,IMPHAL WEST,Lamphelpat,
MANIPUR,IMPHAL WEST,Lamsang,
JAMMU AND KASHMIR,KUPWARA,Langate,
MAHARASHTRA,RATNAGIRI,Lanja,
MADHYA PRADESH,BALAGHAT,Lanji,
ODISHA,KALAHANDI,Lanjigarh,
ASSAM,HOJAI,Lanka,
UTTARAKHAND,PAURI GARHWAL,Lansdowne,
JHARKHAND,RANCHI,Lapung,
JAMMU AND KASHMIR,GANDERBAL,Lar,
JAMMU AND KASHMIR,ANANTNAG,Larnoo,
JAMMU AND KASHMIR,RAJOURI,Laroka,
RAJASTHAN,UDAIPUR,Lasadiya,
MEGHALAYA,WEST JAINTIA HILLS,Laskein,
JHARKHAND,LATEHAR,Latehar,
MADHYA PRADESH,VIDISHA,Lateri,
ARUNACHAL PRADESH,NAMSAI,Lathao Circle,
GUJARAT,AMRELI,Lathi,
ODISHA,SUNDARGARH,Lathikata,
CHHATTISGARH,SURAJPUR,LATORI,
JAMMU AND KASHMIR,UDHAMPUR,Latti,
MAHARASHTRA,LATUR,Latur,
BIHAR,MADHUBANI,Laukaha,
BIHAR,MADHUBANI,Laukahi,
MADHYA PRADESH,CHHATARPUR,Laundi,
BIHAR,PASHCHIM CHAMPARAN,Lauriya,
WEST BENGAL,KALIMPONG,LAVA,
WEST BENGAL,KALIMPONG,LAVAold,
ANDHRA PRADESH,SRIKAKULAM,Laveru,
JHARKHAND,CHATRA,Lawalaung,
RAJASTHAN,DAUSA,Lawan,
CHHATTISGARH,BALODA BAZAR,LAWAN,
MIZORAM,LAWNGTLAI,Lawngtlai,
ARUNACHAL PRADESH,LONGDING,Lawnu Circle,
TELANGANA,Nirmal,Laxmanchanda,
KARNATAKA,GADAG,LAXMESHWAR,
TELANGANA,BHADRADRI KOTHAGUDEM,Laxmidevipalli,
LADAKH,LEH LADAKH,Leh,
PUNJAB,SANGRUR,Lehra,
ARUNACHAL PRADESH,NAMSAI,Lekang Mahadevpur Circle,
ANDHRA PRADESH,Sri Sathya Sai,Lepakshi,
ODISHA,SUNDARGARH,Lephripara,
ARUNACHAL PRADESH,PAPUM PARE,Leporiang Circle,
ARUNACHAL PRADESH,TAWANG,Lhou Circle,
MANIPUR,KANGPOKPI,LHUNGTIN,
MADHYA PRADESH,TIKAMGARH,Lidhora,
ARUNACHAL PRADESH,LOWER SIANG,Likabali SDO,
GUJARAT,AMRELI,Lilia,
MANIPUR,THOUBAL,Lilong,
GUJARAT,SURENDRANAGAR,Limbdi,
ARUNACHAL PRADESH,UPPER SUBANSIRI,Limeking Circle,
GUJARAT,DOHAD,Limkheda,
TELANGANA,NAGARKURNOOL,Lingal,
ANDHRA PRADESH,Y.S.R.,Lingala,
TELANGANA,JANGOAN,LingalaGhanpur,
TELANGANA,KAMAREDDY,Lingampet,
ANDHRA PRADESH,Eluru,Lingapalem,
TELANGANA,KUMURAM BHEEM ASIFABAD,Lingapur,
ODISHA,KHORDHA,LINGARAJ,
ANDHRA PRADESH,SPSR NELLORE,Lingasamudram,
KARNATAKA,RAICHUR,Lingsugur,
ARUNACHAL PRADESH,WEST SIANG,Liromoba EAC,
JHARKHAND,PAKUR,Litipara,
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,Little Andaman,
MANIPUR,UKHRUL,LM,
GUJARAT,RAJKOT,Lodhika,
MAHARASHTRA,NANDED,Loha,
UTTARAKHAND,CHAMPAWAT,Lohaghat,
JAMMU AND KASHMIR,KATHUA,Lohai Malhar,
CHHATTISGARH,BASTAR,Lohandiguda,
MAHARASHTRA,OSMANABAD,Lohara,
JHARKHAND,LOHARDAGA,Lohardaga,
HARYANA,BHIWANI,Loharu,
RAJASTHAN,JODHPUR,LOHAWAT,
ODISHA,BALANGIR,Loisinga,
TELANGANA,Nirmal,Lokeswaram,
JAMMU AND KASHMIR,KUPWARA,Lolab,
MAHARASHTRA,BULDHANA,Lonar,
NAGALAND,MOKOKCHUNG,Longchem,
ARUNACHAL PRADESH,LONGDING,Longding HQ,
NAGALAND,TUENSANG,Longkhim,
NAGALAND,LONGLENG,Longleng,
MANIPUR,NONEY,LONGMAI,
NAGALAND,KIPHIRE,Longmatra,
ARUNACHAL PRADESH,TIRAP,Longo Circle,
NAGALAND,MON,Longshen,
TRIPURA,Dhalai,Longtharai Valley,
UTTAR PRADESH,GHAZIABAD,Loni,
CHHATTISGARH,MUNGELI,Lormi,
NAGALAND,WOKHA,Lotsu,
PUNJAB,LUDHIANA,Ludhiana (East),
PUNJAB,LUDHIANA,Ludhiana (West),
ARUNACHAL PRADESH,TAWANG,Lumla ADC,
GUJARAT,Mahisagar,Lunawada,
CHHATTISGARH,SURGUJA,Lundra,
MIZORAM,LUNGLEI,Lunglei,
MIZORAM,LUNGLEI,Lungsen,
RAJASTHAN,JODHPUR,Luni,
RAJASTHAN,BIKANER,Lunkaransar,
TELANGANA,MANCHERIAL,Luxettipet,
ARUNACHAL PRADESH,CHANGLANG,Lyngok Longtoi Circle,
JAMMU AND KASHMIR,KISHTWAR,Machail,
TELANGANA,KAMAREDDY,Machareddy,
ANDHRA PRADESH,Palnadu,Machavaram,
ANDHRA PRADESH,Palnadu,Macherla,
ODISHA,KORAPUT,Machh kund,
UTTAR PRADESH,JAUNPUR,Machhlishahr,
UTTARAKHAND,ALMORA,Machhor,
MANIPUR,TENGNOUPAL,Machi,
JAMMU AND KASHMIR,KUPWARA,Machil,
ANDHRA PRADESH,KRISHNA,Machilipatnam,
MADHYA PRADESH,SINGRAULI,Mada,
ANDHRA PRADESH,Sri Sathya Sai,Madakasira,
ANDHRA PRADESH,Annamayya,Madanapalle,
TELANGANA,WANAPARTHY,Madanapur,
UTTARAKHAND,TEHRI GARHWAL,Madannegi,
BIHAR,AURANGABAD,Madanpur,
ODISHA,KALAHANDI,Madanpur Rampur,
WEST BENGAL,Alipurduar,Madarihat,
TAMIL NADU,TIRUPPUR,Madathukulam,
UTTAR PRADESH,LALITPUR,madawara,
ANDHRA PRADESH,KURNOOL,Maddikera (East),
ANDHRA PRADESH,PRAKASAM,Maddipadu,
TELANGANA,SURYAPET,Maddirala,
TELANGANA,Narayanpet,Maddur,
KARNATAKA,MANDYA,Maddur,
TELANGANA,SIDDIPET,Maddur,
TELANGANA,RANGA REDDY,Madgul,
MAHARASHTRA,SOLAPUR,Madha,
BIHAR,MADHUBANI,Madhepur,
BIHAR,MADHEPURA,Madhepura,
TELANGANA,KHAMMAM,Madhira,
UTTAR PRADESH,JALAUN,Madhogarh,
RAJASTHAN,JAIPUR,Madhorajpura,
BIHAR,PURBI CHAMPARAN,Madhuban,
UTTAR PRADESH,MAU,Madhuban,
BIHAR,MADHUBANI,Madhubani,
BIHAR,PASHCHIM CHAMPARAN,Madhubani,
KARNATAKA,TUMAKURU,Madhugiri,
JHARKHAND,DEOGHAR,Madhupur,
BIHAR,MADHUBANI,Madhwapur,
KARNATAKA,KODAGU,Madikeri,
TELANGANA,KAMAREDDY,Madnoor,
ANDHRA PRADESH,Anakapalli,Madugula,
TELANGANA,NALGONDA,Madugulapally,
TAMIL NADU,COIMBATORE,Madukkari,
TAMIL NADU,MADURAI,MADURAI EAST,
TAMIL NADU,MADURAI,Madurai North,
TAMIL NADU,MADURAI,Madurai South,
TAMIL NADU,MADURAI,MADURAI WEST,
TAMIL NADU,CHENGALPATTU,Maduranthakam,
TAMIL NADU,CHENNAI,Maduravoyal,
KARNATAKA,RAMANAGARA,Magadi,
JAMMU AND KASHMIR,Budgam,Magam,
TELANGANA,Narayanpet,Maganoor,
CHHATTISGARH,DHAMTARI,Magarlod,
WEST BENGAL,24 PARAGANAS SOUTH,Magrahat - I,
WEST BENGAL,24 PARAGANAS SOUTH,Magrahat - II,
MAHARASHTRA,SATARA,Mahabaleshwar,
TELANGANA,MAHABUBABAD,Mahabubabad,
TELANGANA,MAHABUBNAGAR,Mahabubnagar Rural,
TELANGANA,MAHABUBNAGAR,Mahabubnagar Urban,
MAHARASHTRA,RAIGAD,Mahad,
TELANGANA,JAYASHANKAR BHUPALAPALLY,Mahadevpur,
JHARKHAND,GODDA,Mahagama,
MAHARASHTRA,YAVATMAL,Mahagaon,
ODISHA,KENDRAPARA,Mahakalapada,
HARYANA,ROHTAK,Maham,
ANDHRA PRADESH,Nandyal,Mahanandi,
ODISHA,CUTTACK,Mahanga,
JAMMU AND KASHMIR,KATHUA,Mahanpur,
BIHAR,SIWAN,Maharajganj,
UTTAR PRADESH,MAHARAJGANJ,Maharajganj,
UTTAR PRADESH,RAE BARELI,Maharajganj,
MADHYA PRADESH,CHHATARPUR,Maharajpur,
ANDHRA PRADESH,VISAKHAPATANAM,Maharanipeta,
CHHATTISGARH,MAHASAMUND,Mahasamund,
UTTAR PRADESH,BAHRAICH,Mahasi,
UTTAR PRADESH,MATHURA,Mahavan,
HARYANA,MAHENDRAGARH,Mahendragarh,
GUJARAT,MAHESANA,Mahesana,
JHARKHAND,PAKUR,Maheshpur,
MADHYA PRADESH,KHARGONE,Maheshwar,
TELANGANA,RANGA REDDY,Maheshwaram,
PUDUCHERRY,MAHE,Mahe Taluk,
MADHYA PRADESH,UJJAIN,Mahidpur,
WEST BENGAL,MEDINIPUR EAST,Mahisadal,
BIHAR,SAHARSA,Mahishi,
ASSAM,CHARAIDEO,Mahmora,
UTTAR PRADESH,SITAPUR,Mahmudabad,
BIHAR,VAISHALI,Mahnar,
UTTAR PRADESH,MAHOBA,Mahoba,
UTTAR PRADESH,SITAPUR,Maholi,
JAMMU AND KASHMIR,REASI,Mahore,
UTTAR PRADESH,LALITPUR,Mahroni,
BIHAR,VAISHALI,Mahua,
JHARKHAND,LATEHAR,Mahuadanr,
GUJARAT,KHEDA,Mahudha,
ODISHA,SUNDARGARH,Mahulapada,
ODISHA,MAYURBHANJ,Mahuldiha,
ODISHA,SAMBALPUR,Mahulpalli,
MAHARASHTRA,NANDED,Mahur,
GUJARAT,SURAT,Mahuva,
GUJARAT,BHAVNAGAR,Mahuva,
RAJASTHAN,DAUSA,Mahwa,
MADHYA PRADESH,SATNA,Maihar,
BIHAR,PASHCHIM CHAMPARAN,Mainatanr,
CHHATTISGARH,SURGUJA,Mainpat,
CHHATTISGARH,GARIYABAND,Mainpur,
UTTAR PRADESH,MAINPURI,Mainpuri,
JAMMU AND KASHMIR,JAMMU,Maira Mandrian,
MEGHALAYA,EASTERN WEST KHASI HILLS,Mairang,
BIHAR,SIWAN,Mairwa,
UTTAR PRADESH,KANPUR DEHAT,Maitha,
MAHARASHTRA,BEED,Majalgaon,
JAMMU AND KASHMIR,UDHAMPUR,Majalta,
MADHYA PRADESH,SIDHI,Majhauli,
BIHAR,PASHCHIM CHAMPARAN,Majhaulia,
HIMACHAL PRADESH,KANGRA,Majheen,
JHARKHAND,WEST SINGHBHUM,Majhgaon,
MADHYA PRADESH,SATNA,Majhgawan,
JHARKHAND,GARHWA,Majhiaon,
MADHYA PRADESH,JABALPUR,Majholi,
PUNJAB,AMRITSAR,Majitha,
BIHAR,SITAMARHI,Majorganj,
HIMACHAL PRADESH,SIRMAUR,Majra,
ASSAM,MAJULI,Majuli,
GUJARAT,SURAT,Majura,
ANDHRA PRADESH,Anakapalli,Makavarapalem,
CHHATTISGARH,KONDAGAON,Makdi,
MADHYA PRADESH,UJJAIN,Makdon,
BIHAR,SARAN,Maker,
BIHAR,JEHANABAD,Makhdumpur,
ANDHRA PRADESH,Parvathipuram Manyam,Makkuva,
TELANGANA,NIZAMABAD,Makloor,
RAJASTHAN,NAGAUR,Makrana,
HIMACHAL PRADESH,MANDI,Makridi,
MADHYA PRADESH,GUNA,Maksoodangarh,
TELANGANA,Narayanpet,Makthal,
WEST BENGAL,JALPAIGURI,Mal,
RAJASTHAN,ALWAR,MALAKHERA,
RAJASTHAN,SAWAI MADHOPUR,Malarna Doongar,
KARNATAKA,MANDYA,Malavalli,
WEST BENGAL,MALDAH,Maldah (Old),
TELANGANA,JOGULAMBA GADWAL,Maldakal,
MAHARASHTRA,NASHIK,Malegaon,
MAHARASHTRA,WASHIM,Malegaon,
PUNJAB,MALERKOTLA,Malerkotla,
MADHYA PRADESH,INDORE,Malharganj,
MADHYA PRADESH,MANDSAUR,Malhargarh,
TELANGANA,JAYASHANKAR BHUPALAPALLY,Malharrao,
GUJARAT,JUNAGADH,Malia Hatina,
UTTAR PRADESH,LUCKNOW,Malihabad,
ANDHRA PRADESH,Konaseema,Malikipuram,
GUJARAT,MORBI,Maliya,
TELANGANA,MEDCHAL MALKAJGIRI,Malkajgiri,
ODISHA,MALKANGIRI,Malkangiri,
MAHARASHTRA,BULDHANA,Malkapur,
CHHATTISGARH,SAKTI,Malkharoda,
KERALA,PATHANAMTHITTA,Mallappally,
TELANGANA,Jagitial,Mallapur,
TELANGANA,Jagitial,Mallial,
PUNJAB,SRI MUKTSAR SAHIB,Malout,
GUJARAT,ARVALLI,Malpur,
RAJASTHAN,TONK,Malpura,
MAHARASHTRA,SOLAPUR,Malshiras,
RAJASTHAN,JHUNJHUNU,MALSISAR,
MADHYA PRADESH,SAGAR,Malthon,
KARNATAKA,KOLAR,Malur,
MAHARASHTRA,SINDHUDURG,Malwan,
TELANGANA,Nirmal,Mamada,
TAMIL NADU,CHENNAI,Mambalam,
PUNJAB,FEROZEPUR,Mamdot,
ANDHRA PRADESH,Konaseema,Mamidikuduru,
HIMACHAL PRADESH,SOLAN,Mamlig,
MAHARASHTRA,SATARA,Man,
TAMIL NADU,TIRUCHIRAPPALLI,Manachanallur,
TELANGANA,KARIMNAGAR,Manakondur,
HIMACHAL PRADESH,KULLU,Manali,
TAMIL NADU,SIVAGANGA,Manamadurai,
TAMIL NADU,PUDUKKOTTAI,Manamelkudi,
ODISHA,BOUDH,Manamunda,
KERALA,WAYANAD,Mananthavady,
TAMIL NADU,TIRUCHIRAPPALLI,Manapparai,
MADHYA PRADESH,NEEMUCH,Manasa,
JHARKHAND,PALAMU,Manatu,
GUJARAT,JUNAGADH,Manavadar,
MADHYA PRADESH,DHAR,Manawar,
WEST BENGAL,PURULIA,Manbazar - I,
WEST BENGAL,PURULIA,Manbazar - II,
UTTARAKHAND,CHAMPAWAT,Manch,
TELANGANA,RANGA REDDY,Manchal,
ARUNACHAL PRADESH,ANJAW,Manchal Circle,
TELANGANA,MANCHERIAL,Mancherial,
ODISHA,KHORDHA,Mancheswar,
RAJASTHAN,BHILWARA,Mandal,
JAMMU AND KASHMIR,JAMMU,Mandal,
GUJARAT,AHMADABAD,Mandal,
RAJASTHAN,BHILWARA,Mandalgarh,
TELANGANA,MANCHERIAL,Mandamarri,
MAHARASHTRA,RATNAGIRI,Mandangad,
HIMACHAL PRADESH,MANDI,Mandap,
ANDHRA PRADESH,Konaseema,Mandapeta,
JHARKHAND,RANCHI,Mandar,
ANDHRA PRADESH,SRIKAKULAM,Mandasa,
ANDHRA PRADESH,Eluru,Mandavalli,
RAJASTHAN,JHUNJHUNU,Mandawa,
RAJASTHAN,DAUSA,Mandawar,
RAJASTHAN,ALWAR,Mandawar,
JAMMU AND KASHMIR,POONCH,Mandi,
HIMACHAL PRADESH,MANDI,Mandi,
WEST BENGAL,24 PARAGANAS SOUTH,Mandirbazar,
CHHATTISGARH,RAIPUR,Mandir Hasaud,
MADHYA PRADESH,MANDLA,Mandla,
RAJASTHAN,KARAULI,Mandrayal,
JHARKHAND,SAHEBGANJ,Mandro,
MADHYA PRADESH,MANDSAUR,Mandsaur,
MADHYA PRADESH,MANDSAUR,Mandsaur Nagar,
JHARKHAND,RAMGARH,Mandu,
GUJARAT,KACHCHH,Mandvi,
GUJARAT,SURAT,Mandvi surat,
KARNATAKA,MANDYA,Mandya,
CHHATTISGARH,MANENDRAGARH CHIRIMIRI BHARATPUR,Manendragarh,
BIHAR,PATNA,Maner,
HARYANA,GURUGRAM,Manesar,
HARYANA,REWARI,Manethi ST,
ANDHRA PRADESH,GUNTUR,Mangalagiri,
SIKKIM,Soreng,Mangalbarey,
ASSAM,DARRANG,Mangaldoi (Pt),
ODISHA,JAJAPUR,Mangalpur,
KARNATAKA,DAKSHINA KANNADA,Mangaluru,
MAHARASHTRA,SOLAPUR,Mangalvedhe,
SIKKIM,Mangan,Mangan,
MAHARASHTRA,RAIGAD,Mangaon,
TELANGANA,Mulugu,Mangapet,
MADHYA PRADESH,REWA,Mangawan,
NAGALAND,TUENSANG,Mangko,
NAGALAND,MOKOKCHUNG,Mangkolemba,
WEST BENGAL,PURBA BARDHAMAN,Mangolkote,
GUJARAT,JUNAGADH,Mangrol,
RAJASTHAN,BARAN,Mangrol,
GUJARAT,SURAT,Mangrol,
MAHARASHTRA,WASHIM,Mangrulpir,
RAJASTHAN,DHOLPUR,Mania,
BIHAR,DARBHANGA,Manigachhi,
BIHAR,KATIHAR,Manihari,
JHARKHAND,LATEHAR,Manika,
WEST BENGAL,MALDAH,Manikchak,
ASSAM,BONGAIGAON,Manikpur,
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,
GUJARAT,AHMADABAD,Maninagar,
JAMMU AND KASHMIR,RAJOURI,Manjakote,
KERALA,KASARAGOD,Manjeswaram,
BIHAR,GOPALGANJ,Manjha,
UTTAR PRADESH,KAUSHAMBI,Manjhanpur,
JHARKHAND,WEST SINGHBHUM,Manjhari,
BIHAR,SARAN,Manjhi,
ASSAM,SOUTH SALMARA MANCACHAR,Mankachar,
UTTAR PRADESH,GONDA,Mankapur,
JAMMU AND KASHMIR,POONCH,Mankote,
TAMIL NADU,KARUR,Manmangalam,
ARUNACHAL PRADESH,CHANGLANG,Manmao EAC,
TAMIL NADU,THIRUVARUR,Mannargudi,
KERALA,PALAKKAD,Mannarkad,
TELANGANA,MEDAK,Manoharabad,
JHARKHAND,WEST SINGHBHUM,Manoharpur,
RAJASTHAN,JHALAWAR,Manohar Thana,
TELANGANA,SANGAREDDY,Manoor,
TELANGANA,JOGULAMBA GADWAL,Manopad,
CHHATTISGARH,JASHPUR,Manora,
MAHARASHTRA,WASHIM,Manora,
MADHYA PRADESH,UMARIA,Manpur,
CHHATTISGARH,MOHLA MANPUR AMBAGARH CHOUKI,Manpur,
BIHAR,GAYA,Manpur,
PUNJAB,MANSA,Mansa,
GUJARAT,GANDHINAGAR,Mansa,
BIHAR,KATIHAR,Mansahi,
BIHAR,KHAGARIA,Mansi,
BIHAR,BEGUSARAI,Mansurchak,
WEST BENGAL,PURBA BARDHAMAN,Manteswar,
MAHARASHTRA,JALNA,Mantha,
TELANGANA,PEDDAPALLI,Manthani,
ANDHRA PRADESH,KURNOOL,Mantralayam,
ANDHRA PRADESH,SPSR NELLORE,Manubolu,
TELANGANA,BHADRADRI KOTHAGUDEM,Manuguru,
TAMIL NADU,TIRUNELVELI,Manur,
KARNATAKA,RAICHUR,Manvi,
MAHARASHTRA,PARBHANI,Manwath,
TAMIL NADU,VILLUPURAM,MARAKANAM,
BIHAR,SUPAUL,Marauna,
CHHATTISGARH,KONDAGAON,Mardapal,
ANDHRA PRADESH,Alluri Sitharama Raju,Maredumilli,
MAHARASHTRA,YAVATMAL,Maregaon,
ASSAM,TINSUKIA,Margherita,
JHARKHAND,DEOGHAR,Margo Munda,
JAMMU AND KASHMIR,JAMMU,Marh,
BIHAR,SARAN,Marhaura,
JAMMU AND KASHMIR,KATHUA,Marheen,
UTTAR PRADESH,JAUNPUR,Mariahu,
ASSAM,JORHAT,Mariani,
ASSAM,MARIGAON,Marigaon,
UTTAR PRADESH,MIRZAPUR,Marihan,
TELANGANA,Narayanpet,Marikal,
TELANGANA,MAHABUBABAD,Maripeda,
ARUNACHAL PRADESH,UPPER SIANG,Mariyang ADC,
JHARKHAND,KODERMA,Markacho,
ANDHRA PRADESH,PRAKASAM,Markapur,
TELANGANA,SIDDIPET,Markook,
JAMMU AND KASHMIR,DODA,Marmat,
ARUNACHAL PRADESH,UPPER SUBANSIRI,Maro Circle,
TELANGANA,VIKARABAD,Marpalle,
TELANGANA,HYDERABAD,Marredpally,
CHHATTISGARH,BALOD,Marri Bangla Dewri,
TELANGANA,NALGONDA,Marriguda,
ANDHRA PRADESH,SPSR NELLORE,Marripadu,
ANDHRA PRADESH,PRAKASAM,Marripudi,
ODISHA,KENDRAPARA,Marsaghai,
UTTAR PRADESH,AZAMGARH,MARTINGANJ,
ANDHRA PRADESH,Bapatla,Martur,
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,
JAMMU AND KASHMIR,KISHTWAR,Marwah,
CHHATTISGARH,Gaurella Pendra Marwahi,Marwahi,
BIHAR,MUZAFFARPUR,Marwan,
RAJASTHAN,PALI,Marwar Junction,
TELANGANA,MEDAK,Masaipet,
JHARKHAND,DUMKA,Masalia,
RAJASTHAN,KARAULI,Masalpur,
BIHAR,PATNA,Masaurhi,
BIHAR,SARAN,Mashrakh,
KARNATAKA,RAICHUR,MASKI,
CHHATTISGARH,BILASPUR,Masturi,
RAJASTHAN,AJMER,Masuda,
UTTAR PRADESH,MATHURA,Mat,
GUJARAT,KHEDA,Matar,
HARYANA,JHAJJAR,Matenhail,
WEST BENGAL,COOCHBEHAR,Mathabhanga - I,
WEST BENGAL,COOCHBEHAR,MATHABHANGA II,
TAMIL NADU,CHENNAI,Mathavaram,
ODISHA,MALKANGIRI,Mathili,
UTTAR PRADESH,MATHURA,Mathura,
WEST BENGAL,24 PARAGANAS SOUTH,Mathurapur - I,
WEST BENGAL,24 PARAGANAS SOUTH,Mathurapur - II,
ASSAM,GOALPARA,Matia,
WEST BENGAL,JALPAIGURI,Matiali,
WEST BENGAL,DARJEELING,Matigara,
BIHAR,BEGUSARAI,Matihani,
HARYANA,PANIPAT,Matlauda,
TELANGANA,SURYAPET,MattamPally,
MADHYA PRADESH,BHIND,Mau,
UTTAR PRADESH,CHITRAKOOT,Mau,
MAHARASHTRA,NAGPUR,Mauda,
UTTAR PRADESH,HAMIRPUR,Maudaha,
MADHYA PRADESH,REWA,Mauganj,
RAJASTHAN,NAGAUR,Maulasar,
UTTAR PRADESH,MAU,Maunath Bhanjan,
PUNJAB,BATHINDA,Maur,
UTTAR PRADESH,JHANSI,Mauranipur,
RAJASTHAN,JAIPUR,Mauzamabad,
TELANGANA,ADILABAD,MAVALA,
KERALA,ALAPPUZHA,Mavelikkara,
RAJASTHAN,UDAIPUR,Mavli,
MAHARASHTRA,PUNE,Mawal,
UTTAR PRADESH,MEERUT,Mawana,
MEGHALAYA,EAST KHASI HILLS,Mawkynrew,
MEGHALAYA,SOUTH WEST KHASI HILLS,Mawkyrwat,
MEGHALAYA,EAST KHASI HILLS,Mawlai,
MEGHALAYA,EAST KHASI HILLS,Mawpat,
MEGHALAYA,EAST KHASI HILLS,Mawphlang,
MEGHALAYA,EAST KHASI HILLS,Mawryngkneng,
MEGHALAYA,WEST KHASI HILLS,Mawshynrut,
MEGHALAYA,EAST KHASI HILLS,Mawsynram,
MEGHALAYA,EASTERN WEST KHASI HILLS,Mawthadraishan,
ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,Mayabunder,
TAMIL NADU,Mayiladuthurai,Mayiladuthurai,
WEST BENGAL,JALPAIGURI,Maynaguri,
ASSAM,MARIGAON,Mayong,
